YEAR,MO,DY,HR,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_SW_DWN
2021,11,30,18,-999,-999,-999,0,0
2021,11,30,19,-999,-999,-999,0,0
2021,11,30,20,-999,-999,-999,0,0
2021,11,30,21,-999,-999,-999,0,0
2021,11,30,22,-999,-999,-999,0,0
2021,11,30,23,-999,-999,-999,0,0
2021,12,1,0,-999,-999,-999,0,0
2021,12,1,1,-999,-999,-999,0,0
2021,12,1,2,-999,-999,-999,0,0
2021,12,1,3,-999,-999,-999,0,0
2021,12,1,4,-999,-999,-999,0,0
2021,12,1,5,-999,-999,-999,0,0
2021,12,1,6,-999,-999,-999,0,0
2021,12,1,7,-999,-999,-999,0,0
2021,12,1,8,-999,-999,-999,0,0
2021,12,1,9,0.25,0.16,84.56,13.27,33.53
2021,12,1,10,0.23,0.16,80.61,21.73,53.67
2021,12,1,11,0.2,0.14,78.05,25.25,59.99
2021,12,1,12,0.15,0.12,77.52,19.27,45.05
2021,12,1,13,0.21,0.14,79.09,23.1,56.4
2021,12,1,14,0.17,0.15,82.6,13.23,30.73
2021,12,1,15,0.23,0.12,87.73,3.55,12.51
2021,12,1,16,-999,-999,-999,0,0
2021,12,1,17,-999,-999,-999,0,0
2021,12,1,18,-999,-999,-999,0,0
2021,12,1,19,-999,-999,-999,0,0
2021,12,1,20,-999,-999,-999,0,0
2021,12,1,21,-999,-999,-999,0,0
2021,12,1,22,-999,-999,-999,0,0
2021,12,1,23,-999,-999,-999,0,0
2021,12,2,0,-999,-999,-999,0,0
2021,12,2,1,-999,-999,-999,0,0
2021,12,2,2,-999,-999,-999,0,0
2021,12,2,3,-999,-999,-999,0,0
2021,12,2,4,-999,-999,-999,0,0
2021,12,2,5,-999,-999,-999,0,0
2021,12,2,6,-999,-999,-999,0,0
2021,12,2,7,-999,-999,-999,0,0
2021,12,2,8,-999,-999,-999,0,0
2021,12,2,9,0.31,0.16,84.8,13.95,40.03
2021,12,2,10,0.41,0.16,80.77,37.4,90.42
2021,12,2,11,0.52,0.17,78.2,59.88,148.94
2021,12,2,12,0.55,0.17,77.67,66.25,164.27
2021,12,2,13,0.59,0.19,79.22,62.52,156.11
2021,12,2,14,0.43,0.18,82.71,29.4,76.1
2021,12,2,15,0.48,0.19,87.81,7.65,25.8
2021,12,2,16,-999,-999,-999,0,0
2021,12,2,17,-999,-999,-999,0,0
2021,12,2,18,-999,-999,-999,0,0
2021,12,2,19,-999,-999,-999,0,0
2021,12,2,20,-999,-999,-999,0,0
2021,12,2,21,-999,-999,-999,0,0
2021,12,2,22,-999,-999,-999,0,0
2021,12,2,23,-999,-999,-999,0,0
2021,12,3,0,-999,-999,-999,0,0
2021,12,3,1,-999,-999,-999,0,0
2021,12,3,2,-999,-999,-999,0,0
2021,12,3,3,-999,-999,-999,0,0
2021,12,3,4,-999,-999,-999,0,0
2021,12,3,5,-999,-999,-999,0,0
2021,12,3,6,-999,-999,-999,0,0
2021,12,3,7,-999,-999,-999,0,0
2021,12,3,8,-999,-999,-999,0,0
2021,12,3,9,0.21,0.14,85.02,9.42,25.88
2021,12,3,10,0.23,0.15,80.93,22.2,50.96
2021,12,3,11,0.16,0.13,78.35,19.45,45.88
2021,12,3,12,0.11,0.12,77.8,13.08,31.84
2021,12,3,13,0.1,0.12,79.34,11.52,27.31
2021,12,3,14,0.06,0.12,82.82,4.92,10.8
2021,12,3,15,0.23,0.12,87.89,3.33,11.89
2021,12,3,16,-999,-999,-999,0,0
2021,12,3,17,-999,-999,-999,0,0
2021,12,3,18,-999,-999,-999,0,0
2021,12,3,19,-999,-999,-999,0,0
2021,12,3,20,-999,-999,-999,0,0
2021,12,3,21,-999,-999,-999,0,0
2021,12,3,22,-999,-999,-999,0,0
2021,12,3,23,-999,-999,-999,0,0
2021,12,4,0,-999,-999,-999,0,0
2021,12,4,1,-999,-999,-999,0,0
2021,12,4,2,-999,-999,-999,0,0
2021,12,4,3,-999,-999,-999,0,0
2021,12,4,4,-999,-999,-999,0,0
2021,12,4,5,-999,-999,-999,0,0
2021,12,4,6,-999,-999,-999,0,0
2021,12,4,7,-999,-999,-999,0,0
2021,12,4,8,-999,-999,-999,0,0
2021,12,4,9,0.34,0.17,85.23,14.2,40.42
2021,12,4,10,0.27,0.16,81.09,23.83,57.45
2021,12,4,11,0.3,0.16,78.5,35.12,84.22
2021,12,4,12,0.23,0.14,77.94,28.9,69.15
2021,12,4,13,0.21,0.14,79.45,22.52,53.23
2021,12,4,14,0.16,0.14,82.91,11.58,27.21
2021,12,4,15,0.21,0.11,87.96,2.75,10.48
2021,12,4,16,-999,-999,-999,0,0
2021,12,4,17,-999,-999,-999,0,0
2021,12,4,18,-999,-999,-999,0,0
2021,12,4,19,-999,-999,-999,0,0
2021,12,4,20,-999,-999,-999,0,0
2021,12,4,21,-999,-999,-999,0,0
2021,12,4,22,-999,-999,-999,0,0
2021,12,4,23,-999,-999,-999,0,0
2021,12,5,0,-999,-999,-999,0,0
2021,12,5,1,-999,-999,-999,0,0
2021,12,5,2,-999,-999,-999,0,0
2021,12,5,3,-999,-999,-999,0,0
2021,12,5,4,-999,-999,-999,0,0
2021,12,5,5,-999,-999,-999,0,0
2021,12,5,6,-999,-999,-999,0,0
2021,12,5,7,-999,-999,-999,0,0
2021,12,5,8,-999,-999,-999,0,0
2021,12,5,9,0.18,0.12,85.42,6.62,19.7
2021,12,5,10,0.2,0.15,81.23,18.5,42.22
2021,12,5,11,0.2,0.13,78.64,23.42,55.15
2021,12,5,12,0.11,0.12,78.06,13.1,32.35
2021,12,5,13,0.21,0.14,79.56,23.08,54.05
2021,12,5,14,0.09,0.13,83.01,6.75,15.91
2021,12,5,15,0.27,0.12,88.02,3.67,12.79
2021,12,5,16,-999,-999,-999,0,0
2021,12,5,17,-999,-999,-999,0,0
2021,12,5,18,-999,-999,-999,0,0
2021,12,5,19,-999,-999,-999,0,0
2021,12,5,20,-999,-999,-999,0,0
2021,12,5,21,-999,-999,-999,0,0
2021,12,5,22,-999,-999,-999,0,0
2021,12,5,23,-999,-999,-999,0,0
2021,12,6,0,-999,-999,-999,0,0
2021,12,6,1,-999,-999,-999,0,0
2021,12,6,2,-999,-999,-999,0,0
2021,12,6,3,-999,-999,-999,0,0
2021,12,6,4,-999,-999,-999,0,0
2021,12,6,5,-999,-999,-999,0,0
2021,12,6,6,-999,-999,-999,0,0
2021,12,6,7,-999,-999,-999,0,0
2021,12,6,8,-999,-999,-999,0,0
2021,12,6,9,0.43,0.19,85.61,15.4,45.79
2021,12,6,10,0.31,0.16,81.38,25.38,64.99
2021,12,6,11,0.34,0.16,78.77,37.65,94.76
2021,12,6,12,0.41,0.16,78.18,46.02,115.66
2021,12,6,13,0.38,0.16,79.66,38.9,95.39
2021,12,6,14,0.3,0.16,83.09,20.65,50.97
2021,12,6,15,0.26,0.12,88.08,3.35,11.99
2021,12,6,16,-999,-999,-999,0,0
2021,12,6,17,-999,-999,-999,0,0
2021,12,6,18,-999,-999,-999,0,0
2021,12,6,19,-999,-999,-999,0,0
2021,12,6,20,-999,-999,-999,0,0
2021,12,6,21,-999,-999,-999,0,0
2021,12,6,22,-999,-999,-999,0,0
2021,12,6,23,-999,-999,-999,0,0
2021,12,7,0,-999,-999,-999,0,0
2021,12,7,1,-999,-999,-999,0,0
2021,12,7,2,-999,-999,-999,0,0
2021,12,7,3,-999,-999,-999,0,0
2021,12,7,4,-999,-999,-999,0,0
2021,12,7,5,-999,-999,-999,0,0
2021,12,7,6,-999,-999,-999,0,0
2021,12,7,7,-999,-999,-999,0,0
2021,12,7,8,-999,-999,-999,0,0
2021,12,7,9,0.27,0.15,85.79,9.73,27.88
2021,12,7,10,0.33,0.17,81.51,26.77,67.8
2021,12,7,11,0.2,0.15,78.89,21.52,51.84
2021,12,7,12,0.27,0.15,78.29,28.55,75.3
2021,12,7,13,0.18,0.15,79.76,18.52,44.07
2021,12,7,14,0.24,0.16,83.16,15.12,40.88
2021,12,7,15,0.32,0.15,88.12,4.2,14.66
2021,12,7,16,-999,-999,-999,0,0
2021,12,7,17,-999,-999,-999,0,0
2021,12,7,18,-999,-999,-999,0,0
2021,12,7,19,-999,-999,-999,0,0
2021,12,7,20,-999,-999,-999,0,0
2021,12,7,21,-999,-999,-999,0,0
2021,12,7,22,-999,-999,-999,0,0
2021,12,7,23,-999,-999,-999,0,0
2021,12,8,0,-999,-999,-999,0,0
2021,12,8,1,-999,-999,-999,0,0
2021,12,8,2,-999,-999,-999,0,0
2021,12,8,3,-999,-999,-999,0,0
2021,12,8,4,-999,-999,-999,0,0
2021,12,8,5,-999,-999,-999,0,0
2021,12,8,6,-999,-999,-999,0,0
2021,12,8,7,-999,-999,-999,0,0
2021,12,8,8,-999,-999,-999,0,0
2021,12,8,9,0.19,0.12,85.95,6.12,18.43
2021,12,8,10,0.14,0.16,81.64,12.65,28.65
2021,12,8,11,0.09,0.12,79.01,9.55,24.37
2021,12,8,12,0.07,0.11,78.39,7.17,19.58
2021,12,8,13,0.17,0.14,79.84,17.58,42.27
2021,12,8,14,0.16,0.15,83.23,10.1,25.42
2021,12,8,15,0.27,0.14,88.17,3.5,12.25
2021,12,8,16,-999,-999,-999,0,0
2021,12,8,17,-999,-999,-999,0,0
2021,12,8,18,-999,-999,-999,0,0
2021,12,8,19,-999,-999,-999,0,0
2021,12,8,20,-999,-999,-999,0,0
2021,12,8,21,-999,-999,-999,0,0
2021,12,8,22,-999,-999,-999,0,0
2021,12,8,23,-999,-999,-999,0,0
2021,12,9,0,-999,-999,-999,0,0
2021,12,9,1,-999,-999,-999,0,0
2021,12,9,2,-999,-999,-999,0,0
2021,12,9,3,-999,-999,-999,0,0
2021,12,9,4,-999,-999,-999,0,0
2021,12,9,5,-999,-999,-999,0,0
2021,12,9,6,-999,-999,-999,0,0
2021,12,9,7,-999,-999,-999,0,0
2021,12,9,8,-999,-999,-999,0,0
2021,12,9,9,0.2,0.12,86.11,6.02,18.24
2021,12,9,10,0.12,0.15,81.76,11.02,24.38
2021,12,9,11,0.21,0.14,79.12,23.1,55.62
2021,12,9,12,0.13,0.13,78.48,15.12,37.55
2021,12,9,13,0.12,0.13,79.91,12.35,29.46
2021,12,9,14,0.13,0.13,83.3,9.05,21.27
2021,12,9,15,0.28,0.14,88.2,3.4,12.22
2021,12,9,16,-999,-999,-999,0,0
2021,12,9,17,-999,-999,-999,0,0
2021,12,9,18,-999,-999,-999,0,0
2021,12,9,19,-999,-999,-999,0,0
2021,12,9,20,-999,-999,-999,0,0
2021,12,9,21,-999,-999,-999,0,0
2021,12,9,22,-999,-999,-999,0,0
2021,12,9,23,-999,-999,-999,0,0
2021,12,10,0,-999,-999,-999,0,0
2021,12,10,1,-999,-999,-999,0,0
2021,12,10,2,-999,-999,-999,0,0
2021,12,10,3,-999,-999,-999,0,0
2021,12,10,4,-999,-999,-999,0,0
2021,12,10,5,-999,-999,-999,0,0
2021,12,10,6,-999,-999,-999,0,0
2021,12,10,7,-999,-999,-999,0,0
2021,12,10,8,-999,-999,-999,0,0
2021,12,10,9,0.35,0.16,86.25,10.83,32.17
2021,12,10,10,0.43,0.2,81.88,32.67,84.78
2021,12,10,11,0.3,0.14,79.22,32.02,78.03
2021,12,10,12,0.31,0.14,78.57,35.12,85.91
2021,12,10,13,0.25,0.14,79.98,25.15,60.58
2021,12,10,14,0.27,0.15,83.34,16.33,44.84
2021,12,10,15,0.28,0.14,88.23,3,12.05
2021,12,10,16,-999,-999,-999,0,0
2021,12,10,17,-999,-999,-999,0,0
2021,12,10,18,-999,-999,-999,0,0
2021,12,10,19,-999,-999,-999,0,0
2021,12,10,20,-999,-999,-999,0,0
2021,12,10,21,-999,-999,-999,0,0
2021,12,10,22,-999,-999,-999,0,0
2021,12,10,23,-999,-999,-999,0,0
2021,12,11,0,-999,-999,-999,0,0
2021,12,11,1,-999,-999,-999,0,0
2021,12,11,2,-999,-999,-999,0,0
2021,12,11,3,-999,-999,-999,0,0
2021,12,11,4,-999,-999,-999,0,0
2021,12,11,5,-999,-999,-999,0,0
2021,12,11,6,-999,-999,-999,0,0
2021,12,11,7,-999,-999,-999,0,0
2021,12,11,8,-999,-999,-999,0,0
2021,12,11,9,0.32,0.16,86.38,9.08,28.28
2021,12,11,10,0.29,0.16,81.98,22.75,56.53
2021,12,11,11,0.41,0.16,79.31,42.77,105.62
2021,12,11,12,0.44,0.16,78.65,47.48,120.94
2021,12,11,13,0.42,0.17,80.05,41.3,101.98
2021,12,11,14,0.29,0.16,83.39,17.62,46.77
2021,12,11,15,0.36,0.17,88.26,4.45,15.48
2021,12,11,16,-999,-999,-999,0,0
2021,12,11,17,-999,-999,-999,0,0
2021,12,11,18,-999,-999,-999,0,0
2021,12,11,19,-999,-999,-999,0,0
2021,12,11,20,-999,-999,-999,0,0
2021,12,11,21,-999,-999,-999,0,0
2021,12,11,22,-999,-999,-999,0,0
2021,12,11,23,-999,-999,-999,0,0
2021,12,12,0,-999,-999,-999,0,0
2021,12,12,1,-999,-999,-999,0,0
2021,12,12,2,-999,-999,-999,0,0
2021,12,12,3,-999,-999,-999,0,0
2021,12,12,4,-999,-999,-999,0,0
2021,12,12,5,-999,-999,-999,0,0
2021,12,12,6,-999,-999,-999,0,0
2021,12,12,7,-999,-999,-999,0,0
2021,12,12,8,-999,-999,-999,0,0
2021,12,12,9,0.3,0.17,86.51,8.98,25.14
2021,12,12,10,0.24,0.16,82.09,20.62,46.83
2021,12,12,11,0.23,0.15,79.41,24.85,60.04
2021,12,12,12,0.27,0.15,78.73,29,72.33
2021,12,12,13,0.24,0.16,80.1,23.65,58.33
2021,12,12,14,0.31,0.18,83.43,20.33,50.45
2021,12,12,15,0.32,0.16,88.28,4.05,13.62
2021,12,12,16,-999,-999,-999,0,0
2021,12,12,17,-999,-999,-999,0,0
2021,12,12,18,-999,-999,-999,0,0
2021,12,12,19,-999,-999,-999,0,0
2021,12,12,20,-999,-999,-999,0,0
2021,12,12,21,-999,-999,-999,0,0
2021,12,12,22,-999,-999,-999,0,0
2021,12,12,23,-999,-999,-999,0,0
2021,12,13,0,-999,-999,-999,0,0
2021,12,13,1,-999,-999,-999,0,0
2021,12,13,2,-999,-999,-999,0,0
2021,12,13,3,-999,-999,-999,0,0
2021,12,13,4,-999,-999,-999,0,0
2021,12,13,5,-999,-999,-999,0,0
2021,12,13,6,-999,-999,-999,0,0
2021,12,13,7,-999,-999,-999,0,0
2021,12,13,8,-999,-999,-999,0,0
2021,12,13,9,0.26,0.14,86.62,6.92,21.02
2021,12,13,10,0.18,0.15,82.18,14.1,33.6
2021,12,13,11,0.18,0.14,79.48,19.23,46.23
2021,12,13,12,0.21,0.14,78.79,24.73,58.65
2021,12,13,13,0.1,0.13,80.16,10.45,24
2021,12,13,14,0.09,0.12,83.46,5.83,14.12
2021,12,13,15,0.23,0.11,88.29,2.67,9.63
2021,12,13,16,-999,-999,-999,0,0
2021,12,13,17,-999,-999,-999,0,0
2021,12,13,18,-999,-999,-999,0,0
2021,12,13,19,-999,-999,-999,0,0
2021,12,13,20,-999,-999,-999,0,0
2021,12,13,21,-999,-999,-999,0,0
2021,12,13,22,-999,-999,-999,0,0
2021,12,13,23,-999,-999,-999,0,0
2021,12,14,0,-999,-999,-999,0,0
2021,12,14,1,-999,-999,-999,0,0
2021,12,14,2,-999,-999,-999,0,0
2021,12,14,3,-999,-999,-999,0,0
2021,12,14,4,-999,-999,-999,0,0
2021,12,14,5,-999,-999,-999,0,0
2021,12,14,6,-999,-999,-999,0,0
2021,12,14,7,-999,-999,-999,0,0
2021,12,14,8,-999,-999,-999,0,0
2021,12,14,9,0.38,0.17,86.73,10.33,29.87
2021,12,14,10,0.39,0.16,82.27,30.85,73.86
2021,12,14,11,0.52,0.18,79.55,53.95,130.88
2021,12,14,12,0.4,0.17,78.84,45.75,108.79
2021,12,14,13,0.34,0.16,80.2,33.95,79.78
2021,12,14,14,0.3,0.16,83.48,19.52,48.2
2021,12,14,15,0.29,0.14,88.3,3.42,12
2021,12,14,16,-999,-999,-999,0,0
2021,12,14,17,-999,-999,-999,0,0
2021,12,14,18,-999,-999,-999,0,0
2021,12,14,19,-999,-999,-999,0,0
2021,12,14,20,-999,-999,-999,0,0
2021,12,14,21,-999,-999,-999,0,0
2021,12,14,22,-999,-999,-999,0,0
2021,12,14,23,-999,-999,-999,0,0
2021,12,15,0,-999,-999,-999,0,0
2021,12,15,1,-999,-999,-999,0,0
2021,12,15,2,-999,-999,-999,0,0
2021,12,15,3,-999,-999,-999,0,0
2021,12,15,4,-999,-999,-999,0,0
2021,12,15,5,-999,-999,-999,0,0
2021,12,15,6,-999,-999,-999,0,0
2021,12,15,7,-999,-999,-999,0,0
2021,12,15,8,-999,-999,-999,0,0
2021,12,15,9,0.33,0.16,86.84,8.3,25.51
2021,12,15,10,0.23,0.15,82.34,18.95,44.26
2021,12,15,11,0.34,0.16,79.62,36.5,84.77
2021,12,15,12,0.38,0.16,78.9,41.4,101.5
2021,12,15,13,0.3,0.16,80.23,31.88,72.76
2021,12,15,14,0.4,0.19,83.5,25.48,63.11
2021,12,15,15,0.34,0.16,88.3,4.35,14.2
2021,12,15,16,-999,-999,-999,0,0
2021,12,15,17,-999,-999,-999,0,0
2021,12,15,18,-999,-999,-999,0,0
2021,12,15,19,-999,-999,-999,0,0
2021,12,15,20,-999,-999,-999,0,0
2021,12,15,21,-999,-999,-999,0,0
2021,12,15,22,-999,-999,-999,0,0
2021,12,15,23,-999,-999,-999,0,0
2021,12,16,0,-999,-999,-999,0,0
2021,12,16,1,-999,-999,-999,0,0
2021,12,16,2,-999,-999,-999,0,0
2021,12,16,3,-999,-999,-999,0,0
2021,12,16,4,-999,-999,-999,0,0
2021,12,16,5,-999,-999,-999,0,0
2021,12,16,6,-999,-999,-999,0,0
2021,12,16,7,-999,-999,-999,0,0
2021,12,16,8,-999,-999,-999,0,0
2021,12,16,9,0.53,0.19,86.92,12.85,40.05
2021,12,16,10,0.59,0.19,82.42,43.58,109.54
2021,12,16,11,0.65,0.16,79.68,65.85,163.48
2021,12,16,12,0.64,0.19,78.94,70.12,173.8
2021,12,16,13,0.62,0.19,80.25,59.35,146.88
2021,12,16,14,0.55,0.2,83.51,34,87.54
2021,12,16,15,0.46,0.18,88.3,5.77,19.2
2021,12,16,16,-999,-999,-999,0,0
2021,12,16,17,-999,-999,-999,0,0
2021,12,16,18,-999,-999,-999,0,0
2021,12,16,19,-999,-999,-999,0,0
2021,12,16,20,-999,-999,-999,0,0
2021,12,16,21,-999,-999,-999,0,0
2021,12,16,22,-999,-999,-999,0,0
2021,12,16,23,-999,-999,-999,0,0
2021,12,17,0,-999,-999,-999,0,0
2021,12,17,1,-999,-999,-999,0,0
2021,12,17,2,-999,-999,-999,0,0
2021,12,17,3,-999,-999,-999,0,0
2021,12,17,4,-999,-999,-999,0,0
2021,12,17,5,-999,-999,-999,0,0
2021,12,17,6,-999,-999,-999,0,0
2021,12,17,7,-999,-999,-999,0,0
2021,12,17,8,-999,-999,-999,0,0
2021,12,17,9,0.48,0.21,87,11.92,35.05
2021,12,17,10,0.53,0.2,82.48,41.23,97.59
2021,12,17,11,0.33,0.16,79.73,35.42,81.99
2021,12,17,12,0.26,0.13,78.97,29.67,68.86
2021,12,17,13,0.37,0.18,80.27,37.75,87.31
2021,12,17,14,0.34,0.18,83.51,21.65,53.74
2021,12,17,15,0.35,0.16,88.29,4.38,14.62
2021,12,17,16,-999,-999,-999,0,0
2021,12,17,17,-999,-999,-999,0,0
2021,12,17,18,-999,-999,-999,0,0
2021,12,17,19,-999,-999,-999,0,0
2021,12,17,20,-999,-999,-999,0,0
2021,12,17,21,-999,-999,-999,0,0
2021,12,17,22,-999,-999,-999,0,0
2021,12,17,23,-999,-999,-999,0,0
2021,12,18,0,-999,-999,-999,0,0
2021,12,18,1,-999,-999,-999,0,0
2021,12,18,2,-999,-999,-999,0,0
2021,12,18,3,-999,-999,-999,0,0
2021,12,18,4,-999,-999,-999,0,0
2021,12,18,5,-999,-999,-999,0,0
2021,12,18,6,-999,-999,-999,0,0
2021,12,18,7,-999,-999,-999,0,0
2021,12,18,8,-999,-999,-999,0,0
2021,12,18,9,0.45,0.19,87.08,10.67,32.51
2021,12,18,10,0.37,0.19,82.55,27.98,67.55
2021,12,18,11,0.49,0.18,79.77,50.73,122.44
2021,12,18,12,0.57,0.18,79,62.98,152.73
2021,12,18,13,0.59,0.2,80.27,58,141.52
2021,12,18,14,0.5,0.2,83.5,31.08,79.28
2021,12,18,15,0.44,0.18,88.27,5.55,18.44
2021,12,18,16,-999,-999,-999,0,0
2021,12,18,17,-999,-999,-999,0,0
2021,12,18,18,-999,-999,-999,0,0
2021,12,18,19,-999,-999,-999,0,0
2021,12,18,20,-999,-999,-999,0,0
2021,12,18,21,-999,-999,-999,0,0
2021,12,18,22,-999,-999,-999,0,0
2021,12,18,23,-999,-999,-999,0,0
2021,12,19,0,-999,-999,-999,0,0
2021,12,19,1,-999,-999,-999,0,0
2021,12,19,2,-999,-999,-999,0,0
2021,12,19,3,-999,-999,-999,0,0
2021,12,19,4,-999,-999,-999,0,0
2021,12,19,5,-999,-999,-999,0,0
2021,12,19,6,-999,-999,-999,0,0
2021,12,19,7,-999,-999,-999,0,0
2021,12,19,8,-999,-999,-999,0,0
2021,12,19,9,0.49,0.2,87.14,10.92,34.45
2021,12,19,10,0.57,0.24,82.59,41.38,103.23
2021,12,19,11,0.54,0.18,79.81,55.52,134.44
2021,12,19,12,0.65,0.22,79.02,70.75,173.18
2021,12,19,13,0.6,0.19,80.27,58.58,143.63
2021,12,19,14,0.58,0.22,83.48,35.3,91.65
2021,12,19,15,0.46,0.19,88.25,5.67,19.64
2021,12,19,16,-999,-999,-999,0,0
2021,12,19,17,-999,-999,-999,0,0
2021,12,19,18,-999,-999,-999,0,0
2021,12,19,19,-999,-999,-999,0,0
2021,12,19,20,-999,-999,-999,0,0
2021,12,19,21,-999,-999,-999,0,0
2021,12,19,22,-999,-999,-999,0,0
2021,12,19,23,-999,-999,-999,0,0
2021,12,20,0,-999,-999,-999,0,0
2021,12,20,1,-999,-999,-999,0,0
2021,12,20,2,-999,-999,-999,0,0
2021,12,20,3,-999,-999,-999,0,0
2021,12,20,4,-999,-999,-999,0,0
2021,12,20,5,-999,-999,-999,0,0
2021,12,20,6,-999,-999,-999,0,0
2021,12,20,7,-999,-999,-999,0,0
2021,12,20,8,-999,-999,-999,0,0
2021,12,20,9,0.51,0.2,87.2,10.45,34.8
2021,12,20,10,0.52,0.2,82.64,35.98,93.64
2021,12,20,11,0.65,0.18,79.84,63.23,160.24
2021,12,20,12,0.66,0.16,79.03,69.95,175.98
2021,12,20,13,0.57,0.19,80.27,53.88,136.17
2021,12,20,14,0.46,0.19,83.46,27.9,74.35
2021,12,20,15,0.45,0.18,88.23,5.77,19.7
2021,12,20,16,-999,-999,-999,0,0
2021,12,20,17,-999,-999,-999,0,0
2021,12,20,18,-999,-999,-999,0,0
2021,12,20,19,-999,-999,-999,0,0
2021,12,20,20,-999,-999,-999,0,0
2021,12,20,21,-999,-999,-999,0,0
2021,12,20,22,-999,-999,-999,0,0
2021,12,20,23,-999,-999,-999,0,0
2021,12,21,0,-999,-999,-999,0,0
2021,12,21,1,-999,-999,-999,0,0
2021,12,21,2,-999,-999,-999,0,0
2021,12,21,3,-999,-999,-999,0,0
2021,12,21,4,-999,-999,-999,0,0
2021,12,21,5,-999,-999,-999,0,0
2021,12,21,6,-999,-999,-999,0,0
2021,12,21,7,-999,-999,-999,0,0
2021,12,21,8,-999,-999,-999,0,0
2021,12,21,9,0.3,0.13,87.25,6.45,20.16
2021,12,21,10,0.41,0.19,82.67,27.9,72.79
2021,12,21,11,0.34,0.16,79.86,32.25,85.35
2021,12,21,12,0.35,0.16,79.03,36.4,94.35
2021,12,21,13,0.37,0.16,80.26,33.67,86.85
2021,12,21,14,0.36,0.18,83.44,22.62,57.55
2021,12,21,15,0.37,0.16,88.19,4.65,16.27
2021,12,21,16,-999,-999,-999,0,0
2021,12,21,17,-999,-999,-999,0,0
2021,12,21,18,-999,-999,-999,0,0
2021,12,21,19,-999,-999,-999,0,0
2021,12,21,20,-999,-999,-999,0,0
2021,12,21,21,-999,-999,-999,0,0
2021,12,21,22,-999,-999,-999,0,0
2021,12,21,23,-999,-999,-999,0,0
2021,12,22,0,-999,-999,-999,0,0
2021,12,22,1,-999,-999,-999,0,0
2021,12,22,2,-999,-999,-999,0,0
2021,12,22,3,-999,-999,-999,0,0
2021,12,22,4,-999,-999,-999,0,0
2021,12,22,5,-999,-999,-999,0,0
2021,12,22,6,-999,-999,-999,0,0
2021,12,22,7,-999,-999,-999,0,0
2021,12,22,8,-999,-999,-999,0,0
2021,12,22,9,0.34,0.16,87.29,7.55,23.03
2021,12,22,10,0.26,0.15,82.7,19.3,46.61
2021,12,22,11,0.34,0.14,79.88,35.52,85.47
2021,12,22,12,0.34,0.16,79.03,38.17,92.41
2021,12,22,13,0.34,0.16,80.23,33.6,80.7
2021,12,22,14,0.36,0.18,83.4,22.8,57.82
2021,12,22,15,0.38,0.17,88.15,5.35,17.37
2021,12,22,16,-999,-999,-999,0,0
2021,12,22,17,-999,-999,-999,0,0
2021,12,22,18,-999,-999,-999,0,0
2021,12,22,19,-999,-999,-999,0,0
2021,12,22,20,-999,-999,-999,0,0
2021,12,22,21,-999,-999,-999,0,0
2021,12,22,22,-999,-999,-999,0,0
2021,12,22,23,-999,-999,-999,0,0
2021,12,23,0,-999,-999,-999,0,0
2021,12,23,1,-999,-999,-999,0,0
2021,12,23,2,-999,-999,-999,0,0
2021,12,23,3,-999,-999,-999,0,0
2021,12,23,4,-999,-999,-999,0,0
2021,12,23,5,-999,-999,-999,0,0
2021,12,23,6,-999,-999,-999,0,0
2021,12,23,7,-999,-999,-999,0,0
2021,12,23,8,-999,-999,-999,0,0
2021,12,23,9,0.24,0.12,87.33,4.65,15.65
2021,12,23,10,0.18,0.14,82.73,13.98,32.7
2021,12,23,11,0.1,0.12,79.88,10.12,24.27
2021,12,23,12,0.09,0.12,79.02,9.58,24.3
2021,12,23,13,0.08,0.12,80.21,7.83,18.95
2021,12,23,14,0.19,0.14,83.35,12.55,30.5
2021,12,23,15,0.2,0.1,88.11,2.45,9.3
2021,12,23,16,-999,-999,-999,0,0
2021,12,23,17,-999,-999,-999,0,0
2021,12,23,18,-999,-999,-999,0,0
2021,12,23,19,-999,-999,-999,0,0
2021,12,23,20,-999,-999,-999,0,0
2021,12,23,21,-999,-999,-999,0,0
2021,12,23,22,-999,-999,-999,0,0
2021,12,23,23,-999,-999,-999,0,0
2021,12,24,0,-999,-999,-999,0,0
2021,12,24,1,-999,-999,-999,0,0
2021,12,24,2,-999,-999,-999,0,0
2021,12,24,3,-999,-999,-999,0,0
2021,12,24,4,-999,-999,-999,0,0
2021,12,24,5,-999,-999,-999,0,0
2021,12,24,6,-999,-999,-999,0,0
2021,12,24,7,-999,-999,-999,0,0
2021,12,24,8,-999,-999,-999,0,0
2021,12,24,9,0.32,0.16,87.35,6.65,20.62
2021,12,24,10,0.4,0.19,82.74,28.35,70.16
2021,12,24,11,0.33,0.16,79.88,31.55,81.14
2021,12,24,12,0.35,0.16,78.99,37.05,93.41
2021,12,24,13,0.44,0.17,80.17,41.65,104.68
2021,12,24,14,0.44,0.19,83.3,27.23,71.22
2021,12,24,15,0.45,0.18,88.05,6.17,21.3
2021,12,24,16,-999,-999,-999,0,0
2021,12,24,17,-999,-999,-999,0,0
2021,12,24,18,-999,-999,-999,0,0
2021,12,24,19,-999,-999,-999,0,0
2021,12,24,20,-999,-999,-999,0,0
2021,12,24,21,-999,-999,-999,0,0
